Year,AdminISO,AdminName,Population,Cases,Incidence
1971,IN,INDIANA,5253.396,3057,58.200
1971,KS,KANSAS,2246.600,1403,62.445
1971,KY,KENTUCKY,3298.053,3675,111.430
1971,LA,LOUISIANA,3710.487,1565,42.189
1971,MA,MASSACHUSETTS,5737.580,464,8.090
1971,MD,MARYLAND,4018.324,548,13.649
1971,ME,MAINE,1015.390,1221,120.276
1971,MI,MICHIGAN,8974.186,2589,28.852
1971,MN,MINNESOTA,3853.486,79,2.041
1971,MO,MISSOURI,4725.764,2024,42.826
1971,MS,MISSISSIPPI,2265.432,1514,66.837
1971,MT,MONTANA,710.814,803,112.977
1971,NC,NORTH CAROLINA,5203.531,1865,35.841
1971,ND,NORTH DAKOTA,626.760,226,36.126
1971,NE,NEBRASKA,1504.604,73,4.872
1971,NH,NEW HAMPSHIRE,761.851,203,26.629
1971,NJ,NEW JERSEY,7281.107,1267,17.396
1971,NM,NEW MEXICO,1053.737,393,37.267
1971,NV,NEVADA,520.018,7,1.280
1971,NY,NEW YORK,18357.982,4388,23.905
1971,OH,OHIO,10734.818,3979,37.071
1971,OK,OKLAHOMA,2618.601,656,25.050
1971,OR,OREGON,2151.022,343,15.929
1971,PA,PENNSYLVANIA,11886.400,1852,15.577
1971,RI,RHODE ISLAND,963.107,238,24.723
1971,SC,SOUTH CAROLINA,2662.269,873,32.804
1971,SD,SOUTH DAKOTA,671.297,210,31.304
1971,TN,TENNESSEE,4013.608,993,24.740
1971,TX,TEXAS,11509.848,8908,77.395
1971,UT,UTAH,1101.192,331,30.032
1971,VA,VIRGINIA,4750.838,1262,26.558
1971,VT,VERMONT,454.318,147,32.397
1971,WA,WASHINGTON,3447.553,1142,33.122
1971,WI,WISCONSIN,4462.155,3907,87.553
1971,WV,WEST VIRGINIA,1770.657,566,31.986
1971,WY,WYOMING,340.285,83,24.471
1972,AK,ALASKA,324.464,13,3.933
1972,AL,ALABAMA,3539.400,141,3.995
1972,AR,ARKANSAS,2018.638,13,0.631
1972,AZ,ARIZONA,2008.291,821,40.858
1972,CA,CALIFORNIA,20585.469,3178,15.439
1972,CO,COLORADO,2404.619,503,20.915
1972,CT,CONNECTICUT,3068.699,1536,50.068
1972,DC,DISTRICT OF COLUMBIA,742.241,2,0.273
1972,DE,DELAWARE,572.913,56,9.693
1972,FL,FLORIDA,7511.463,1325,17.640
1972,GA,GEORGIA,4809.490,172,3.584
1972,HI,HAWAII,828.331,93,11.273
1972,IA,IOWA,2860.287,954,33.348
1972,ID,IDAHO,763.237,107,14.065
1972,IL,ILLINOIS,11251.948,4524,40.208
1972,IN,INDIANA,5302.435,1262,23.809
1972,KS,KANSAS,2256.375,39,1.721
1972,KY,KENTUCKY,3335.728,480,14.387
1972,LA,LOUISIANA,3761.646,122,3.247
1972,MA,MASSACHUSETTS,5760.302,1265,21.968
1972,MD,MARYLAND,4073.499,13,0.317
1972,ME,MAINE,1034.292,217,20.944
1972,MI,MICHIGAN,9028.944,2324,25.744
1972,MN,MINNESOTA,3869.747,26,0.668
1972,MO,MISSOURI,4758.780,178,3.743
1972,MS,MISSISSIPPI,2307.117,208,9.023
1972,MT,MONTANA,718.732,17,2.339
1972,NC,NORTH CAROLINA,5301.150,36,0.686
1972,ND,NORTH DAKOTA,631.119,60,9.484
1972,NE,NEBRASKA,1519.013,24,1.569
1972,NH,NEW HAMPSHIRE,781.107,773,99.007
1972,NJ,NEW JERSEY,7335.042,415,5.659
1972,NM,NEW MEXICO,1078.697,131,12.121
1972,NV,NEVADA,546.789,1,0.176
1972,NY,NEW YORK,18339.400,661,3.603
1972,OH,OHIO,10746.993,297,2.768
1972,OK,OKLAHOMA,2658.646,13,0.482
1972,OR,OREGON,2197.297,198,9.010
1972,PA,PENNSYLVANIA,11908.233,67,0.563
1972,RI,RHODE ISLAND,974.790,510,52.268
1972,SC,SOUTH CAROLINA,2719.197,207,7.599
1972,SD,SOUTH DAKOTA,677.234,12,1.768
1972,TN,TENNESSEE,4094.611,193,4.702
1972,TX,TEXAS,11759.148,1548,13.162
1972,UT,UTAH,1135.449,155,13.675
1972,VA,VIRGINIA,4824.472,824,17.078
1972,VT,VERMONT,463.143,7,1.571
1972,WA,WASHINGTON,3447.885,978,28.372
1972,WI,WISCONSIN,4502.412,3438,76.366
1972,WV,WEST VIRGINIA,1797.648,278,15.445
1972,WY,WYOMING,347.345,50,14.404
1973,AK,ALASKA,330.543,5,1.466
1973,AL,ALABAMA,3579.780,15,0.414
1973,AR,ARKANSAS,2059.256,75,3.664
1973,AZ,ARIZONA,2124.438,25,1.169
1973,CA,CALIFORNIA,20868.728,792,3.797
1973,CO,COLORADO,2495.868,163,6.532
1973,CT,CONNECTICUT,3067.814,1815,59.173
1973,DC,DISTRICT OF COLUMBIA,731.488,10,1.393
1973,DE,DELAWARE,577.759,10,1.720
1973,FL,FLORIDA,7913.696,375,4.736
1973,GA,GEORGIA,4910.374,50,1.020
1973,HI,HAWAII,851.595,29,3.456
1973,IA,IOWA,2863.715,292,10.183
1973,ID,IDAHO,782.074,248,31.684
1973,IL,ILLINOIS,11251.367,2193,19.490
1973,IN,INDIANA,5338.277,709,13.279
1973,KS,KANSAS,2265.603,27,1.190
1973,KY,KENTUCKY,3371.024,416,12.352
1973,LA,LOUISIANA,3788.375,89,2.356
1973,MA,MASSACHUSETTS,5781.172,3998,69.160
1973,MD,MARYLAND,4097.974,14,0.340
1973,ME,MAINE,1045.655,56,5.382
1973,MI,MICHIGAN,9077.956,4236,46.657
1973,MN,MINNESOTA,3889.332,24,0.615
1973,MO,MISSOURI,4782.645,56,1.168
1973,MS,MISSISSIPPI,2349.546,64,2.733
1973,MT,MONTANA,726.798,353,48.614
1973,NC,NORTH CAROLINA,5389.852,6,0.110
1973,ND,NORTH DAKOTA,632.675,71,11.189
1973,NE,NEBRASKA,1529.567,6,0.390
1973,NH,NEW HAMPSHIRE,800.951,723,90.328
1973,NJ,NEW JERSEY,7333.083,740,10.092
1973,NM,NEW MEXICO,1105.529,154,13.966
1973,NV,NEVADA,568.991,1,0.168
1973,NY,NEW YORK,18177.063,1784,9.817
1973,OH,OHIO,10767.314,403,3.743
1973,OK,OKLAHOMA,2695.931,65,2.413
1973,OR,OREGON,2241.932,438,19.518
1973,PA,PENNSYLVANIA,11890.527,405,3.403
1973,RI,RHODE ISLAND,975.738,664,68.061
1973,SC,SOUTH CAROLINA,2776.605,77,2.777
1973,SD,SOUTH DAKOTA,678.715,3,0.441
1973,TN,TENNESSEE,4147.401,162,3.916
1973,TX,TEXAS,12019.543,490,4.075
1973,UT,UTAH,1170.040,126,10.746
1973,VA,VIRGINIA,4901.292,1254,25.581
1973,VT,VERMONT,468.430,41,8.751
1973,WA,WASHINGTON,3478.782,870,25.014
1973,WI,WISCONSIN,4524.244,1355,29.940
1973,WV,WEST VIRGINIA,1806.360,225,12.449
1973,WY,WYOMING,354.061,70,19.699
1974,AK,ALASKA,341.063,1,0.266
1974,AL,ALABAMA,3626.499,21,0.571
1974,AR,ARKANSAS,2101.403,14,0.648
1974,AZ,ARIZONA,2223.196,20,0.919
1974,CA,CALIFORNIA,21173.865,1084,5.121
1974,CO,COLORADO,2541.406,155,6.109
1974,CT,CONNECTICUT,3074.047,174,5.645
1974,DC,DISTRICT OF COLUMBIA,717.947,1,0.141
1974,DE,DELAWARE,581.418,16,2.728
1974,FL,FLORIDA,8298.762,222,2.677
1974,GA,GEORGIA,4999.419,3,0.059
1974,HI,HAWAII,867.978,62,7.109
1974,IA,IOWA,2867.530,132,4.617
1974,ID,IDAHO,807.990,52,6.491
1974,IL,ILLINOIS,11262.145,2112,18.757
1974,IN,INDIANA,5361.890,258,4.808
1974,KS,KANSAS,2269.499,187,8.244
1974,KY,KENTUCKY,3416.315,187,5.479
1974,LA,LOUISIANA,3820.109,14,0.360
1974,MA,MASSACHUSETTS,5773.548,410,7.103
1974,MD,MARYLAND,4118.815,24,0.580
1974,ME,MAINE,1059.040,37,3.452
1974,MI,MICHIGAN,9117.507,2288,25.094
1974,MN,MINNESOTA,3903.925,84,2.161
1974,MO,MISSOURI,4795.930,264,5.511
1974,MS,MISSISSIPPI,2378.268,15,0.625
1974,MT,MONTANA,736.419,341,46.244
1974,NC,NORTH CAROLINA,5470.911,6,0.108
1974,ND,NORTH DAKOTA,634.559,37,5.791
1974,NE,NEBRASKA,1539.191,94,6.092
1974,NH,NEW HAMPSHIRE,815.914,165,20.276
1974,NJ,NEW JERSEY,7332.411,5501,75.023
1974,NM,NEW MEXICO,1131.309,60,5.345
1974,NV,NEVADA,596.822,160,26.775
1974,NY,NEW YORK,18049.775,1420,7.865
1974,OH,OHIO,10765.759,2951,27.408
1974,OK,OKLAHOMA,2734.768,29,1.045
1974,OR,OREGON,2285.013,24,1.030
1974,PA,PENNSYLVANIA,11870.884,918,7.736
1974,RI,RHODE ISLAND,950.615,63,6.576
1974,SC,SOUTH CAROLINA,2844.749,57,1.999
1974,SD,SOUTH DAKOTA,679.585,28,4.111
1974,TN,TENNESSEE,4213.509,55,1.310
1974,TX,TEXAS,12268.629,175,1.424
1974,UT,UTAH,1200.471,15,1.214
1974,VA,VIRGINIA,4971.069,591,11.882
1974,VT,VERMONT,473.002,4,0.852
1974,WA,WASHINGTON,3549.946,77,2.182
1974,WI,WISCONSIN,4545.782,632,13.911
1974,WV,WEST VIRGINIA,1815.447,231,12.702
1974,WY,WYOMING,365.501,16,4.454
1975,AK,ALASKA,376.170,,
1975,AL,ALABAMA,3678.814,5,0.134
1975,AR,ARKANSAS,2159.526,2,0.092
1975,AZ,ARIZONA,2284.847,81,3.538
1975,CA,CALIFORNIA,21537.849,5122,23.783
1975,CO,COLORADO,2586.192,1150,44.448
1975,CT,CONNECTICUT,3082.500,129,4.184
1975,DC,DISTRICT OF COLUMBIA,706.871,2,0.289
1975,DE,DELAWARE,586.589,35,5.931
1975,FL,FLORIDA,8518.422,81,0.946
1975,GA,GEORGIA,5064.075,39,0.779
1975,HI,HAWAII,886.160,64,7.189
1975,IA,IOWA,2880.847,695,24.112
1975,ID,IDAHO,831.982,19,2.334
1975,IL,ILLINOIS,11291.743,1859,16.460
1975,IN,INDIANA,5365.766,517,9.631
1975,KS,KANSAS,2280.578,2128,93.307
1975,KY,KENTUCKY,3467.769,155,4.477
1975,LA,LOUISIANA,3886.104,3,0.076
1975,MA,MASSACHUSETTS,5757.756,157,2.733
1975,MD,MARYLAND,4139.096,64,1.542
1975,ME,MAINE,1071.995,16,1.470
1975,MI,MICHIGAN,9117.668,3215,35.260
1975,MN,MINNESOTA,3932.515,229,5.826
1975,MO,MISSOURI,4808.308,261,5.435
1975,MS,MISSISSIPPI,2399.449,36,1.482
1975,MT,MONTANA,748.208,52,6.998
1975,NC,NORTH CAROLINA,5547.188,3,0.053
1975,ND,NORTH DAKOTA,638.886,843,131.930
1975,NE,NEBRASKA,1543.117,394,25.533
1975,NH,NEW HAMPSHIRE,828.555,20,2.366
1975,NJ,NEW JERSEY,7337.765,480,6.540
1975,NM,NEW MEXICO,1159.944,105,9.081
1975,NV,NEVADA,619.972,27,4.328
1975,NY,NEW YORK,18003.485,1225,6.806
1975,OH,OHIO,10770.425,114,1.060
1975,OK,OKLAHOMA,2774.683,266,9.587
1975,OR,OREGON,2329.661,197,8.452
1975,PA,PENNSYLVANIA,11906.095,564,4.741
1975,RI,RHODE ISLAND,942.788,5,0.528
1975,SC,SOUTH CAROLINA,2902.028,17,0.578
1975,SD,SOUTH DAKOTA,681.042,353,51.866
1975,TN,TENNESSEE,4275.566,175,4.095
1975,TX,TEXAS,12568.843,274,2.178
1975,UT,UTAH,1236.030,344,27.845
1975,VA,VIRGINIA,5047.395,770,15.260
1975,VT,VERMONT,479.713,4,0.840
1975,WA,WASHINGTON,3621.339,294,8.122
1975,WI,WISCONSIN,4578.986,1467,32.029
1975,WV,WEST VIRGINIA,1842.250,216,11.705
1975,WY,WYOMING,381.695,3,0.756
1976,AK,ALASKA,400.969,11,2.727
1976,AL,ALABAMA,3735.139,,
1976,AR,ARKANSAS,2170.161,20,0.905
1976,AZ,ARIZONA,2346.157,235,10.020
1976,CA,CALIFORNIA,21935.909,2281,10.397
1976,CO,COLORADO,2632.306,439,16.691
1976,CT,CONNECTICUT,3083.335,237,7.681
1976,DC,DISTRICT OF COLUMBIA,692.295,13,1.920
1976,DE,DELAWARE,590.166,111,18.755
1976,FL,FLORIDA,8667.379,330,3.805
1976,GA,GEORGIA,5132.812,5,0.096
1976,HI,HAWAII,904.191,11,1.198
1976,IA,IOWA,2903.082,42,1.442
1976,ID,IDAHO,856.983,1923,224.343
1976,IL,ILLINOIS,11342.853,2024,17.846
1976,IN,INDIANA,5389.088,4308,79.935
1976,KS,KANSAS,2301.001,741,32.189
1976,KY,KENTUCKY,3529.257,772,21.882
1976,LA,LOUISIANA,3950.605,309,7.822
1976,MA,MASSACHUSETTS,5743.672,43,0.749
1976,MD,MARYLAND,4150.539,825,19.882
1976,ME,MAINE,1088.412,10,0.906
1976,MI,MICHIGAN,9129.205,5993,65.652
1976,MN,MINNESOTA,3964.680,427,10.779
1976,MO,MISSOURI,4839.029,233,4.812
1976,MS,MISSISSIPPI,2429.756,18,0.732
1976,MT,MONTANA,757.317,499,65.848
1976,NC,NORTH CAROLINA,5607.964,19,0.334
1976,ND,NORTH DAKOTA,645.797,3,0.462
1976,NE,NEBRASKA,1550.911,55,3.533
1976,NH,NEW HAMPSHIRE,845.248,10,1.150
1976,NJ,NEW JERSEY,7339.745,626,8.532
1976,NM,NEW MEXICO,1189.295,16,1.316
1976,NV,NEVADA,646.975,80,12.383
1976,NY,NEW YORK,17940.541,3115,17.364
1976,OH,OHIO,10752.662,725,6.740
1976,OK,OKLAHOMA,2826.815,285,10.070
1976,OR,OREGON,2378.262,170,7.153
1976,PA,PENNSYLVANIA,11897.378,3390,28.494
1976,RI,RHODE ISLAND,946.089,21,2.210
1976,SC,SOUTH CAROLINA,2943.657,5,0.167
1976,SD,SOUTH DAKOTA,686.390,5,0.726
1976,TN,TENNESSEE,4346.928,208,4.793
1976,TX,TEXAS,12904.089,256,1.986
1976,UT,UTAH,1274.928,2123,166.501
1976,VA,VIRGINIA,5121.863,1760,34.354
1976,VT,VERMONT,484.928,80,16.483
1976,WA,WASHINGTON,3693.610,379,10.249
1976,WI,WISCONSIN,4595.904,4069,88.533
1976,WV,WEST VIRGINIA,1879.503,209,11.111
1976,WY,WYOMING,396.952,4,0.968
1977,AK,ALASKA,403.436,61,15.070
1977,AL,ALABAMA,3780.403,78,2.062
1977,AR,ARKANSAS,2209.010,45,2.051
1977,AZ,ARIZONA,2425.197,210,8.667
1977,CA,CALIFORNIA,22352.396,7770,34.761
1977,CO,COLORADO,2696.140,423,15.686
1977,CT,CONNECTICUT,3085.722,773,25.035
1977,DC,DISTRICT OF COLUMBIA,677.228,14,2.105
1977,DE,DELAWARE,591.829,7,1.177
1977,FL,FLORIDA,8856.183,293,3.307
1977,GA,GEORGIA,5219.697,751,14.389
1977,HI,HAWAII,918.259,43,4.723
1977,IA,IOWA,2913.573,3605,123.746
1977,ID,IDAHO,883.469,164,18.557
1977,IL,ILLINOIS,11386.316,1885,16.552
1977,IN,INDIANA,5425.638,3862,71.186
1977,KS,KANSAS,2320.647,1421,61.225
1977,KY,KENTUCKY,3573.693,1180,33.020
1977,LA,LOUISIANA,4014.459,90,2.237
1977,MA,MASSACHUSETTS,5738.199,705,12.290
1977,MD,MARYLAND,4169.595,354,8.486
1977,ME,MAINE,1103.578,175,15.895
1977,MI,MICHIGAN,9171.110,1237,13.485
1977,MN,MINNESOTA,3989.364,2716,68.089
1977,MO,MISSOURI,4863.173,904,18.591
1977,MS,MISSISSIPPI,2459.201,51,2.090
1977,MT,MONTANA,769.953,921,119.645
1977,NC,NORTH CAROLINA,5685.607,51,0.903
1977,ND,NORTH DAKOTA,649.769,31,4.760
1977,NE,NEBRASKA,1556.842,213,13.684
1977,NH,NEW HAMPSHIRE,869.763,253,29.052
1977,NJ,NEW JERSEY,7337.169,196,2.666
1977,NM,NEW MEXICO,1215.720,24,1.939
1977,NV,NEVADA,678.333,74,10.842
1977,NY,NEW YORK,17812.602,4665,26.187
1977,OH,OHIO,10771.394,1863,17.294
1977,OK,OKLAHOMA,2870.014,51,1.782
1977,OR,OREGON,2446.673,312,12.747
1977,PA,PENNSYLVANIA,11893.591,3220,27.072
1977,RI,RHODE ISLAND,950.230,64,6.724
1977,SC,SOUTH CAROLINA,2991.681,99,3.318
1977,SD,SOUTH DAKOTA,688.480,73,10.602
1977,TN,TENNESSEE,4422.921,697,15.759
1977,TX,TEXAS,13193.050,1846,13.992
1977,UT,UTAH,1319.512,23,1.755
1977,VA,VIRGINIA,5193.112,2450,47.178
1977,VT,VERMONT,491.931,250,50.776
1977,WA,WASHINGTON,3776.050,467,12.368
1977,WI,WISCONSIN,4626.514,2098,45.350
1977,WV,WEST VIRGINIA,1908.088,265,13.882
1977,WY,WYOMING,413.354,24,5.775
1978,AK,ALASKA,404.766,2,0.497
1978,AL,ALABAMA,3831.836,131,3.414
1978,AR,ARKANSAS,2243.127,22,0.969
1978,AZ,ARIZONA,2515.316,63,2.504
1978,CA,CALIFORNIA,22835.958,634,2.778
1978,CO,COLORADO,2766.748,49,1.755
1978,CT,CONNECTICUT,3091.627,527,17.055
1978,DC,DISTRICT OF COLUMBIA,665.052,2,0.308
1978,DE,DELAWARE,594.776,11,1.849
1978,FL,FLORIDA,9102.032,1056,11.606
1978,GA,GEORGIA,5295.751,55,1.037
1978,HI,HAWAII,931.584,21,2.203
1978,IA,IOWA,2918.069,87,2.984
1978,ID,IDAHO,910.690,4,0.429
1978,IL,ILLINOIS,11412.561,793,6.949
1978,IN,INDIANA,5470.214,218,3.981
1978,KS,KANSAS,2335.657,104,4.466
1978,KY,KENTUCKY,3609.976,121,3.350
1978,LA,LOUISIANA,4068.579,863,21.220
1978,MA,MASSACHUSETTS,5736.469,315,5.489
1978,MD,MARYLAND,4183.603,51,1.217
1978,ME,MAINE,1113.566,1311,117.766
1978,MI,MICHIGAN,9217.761,7578,82.212
1978,MN,MINNESOTA,4015.341,85,2.123
1978,MO,MISSOURI,4889.399,173,3.542
1978,MS,MISSISSIPPI,2487.816,776,31.192
1978,MT,MONTANA,782.317,108,13.845
1978,NC,NORTH CAROLINA,5759.492,124,2.146
1978,ND,NORTH DAKOTA,651.301,179,27.416
1978,NE,NEBRASKA,1563.884,8,0.510
1978,NH,NEW HAMPSHIRE,891.520,64,7.150
1978,NJ,NEW JERSEY,7350.804,76,1.032
1978,NM,NEW MEXICO,1238.034,,
1978,NV,NEVADA,719.436,19,2.613
1978,NY,NEW YORK,17680.589,1850,10.464
1978,OH,OHIO,10795.581,501,4.640
1978,OK,OKLAHOMA,2917.336,27,0.941
1978,OR,OREGON,2518.298,518,20.556
1978,PA,PENNSYLVANIA,11879.396,327,2.751
1978,RI,RHODE ISLAND,951.816,8,0.842
1978,SC,SOUTH CAROLINA,3044.364,197,6.472
1978,SD,SOUTH DAKOTA,688.580,,
1978,TN,TENNESSEE,4486.314,999,22.278
1978,TX,TEXAS,13500.429,1018,7.539
1978,UT,UTAH,1367.510,44,3.239
1978,VA,VIRGINIA,5270.240,553,10.487
1978,VT,VERMONT,498.109,248,49.887
1978,WA,WASHINGTON,3889.073,415,10.678
1978,WI,WISCONSIN,4646.108,1545,33.249
1978,WV,WEST VIRGINIA,1923.395,876,45.568
1978,WY,WYOMING,432.880,,
1979,AK,ALASKA,402.753,18,4.479
1979,AL,ALABAMA,3866.248,128,3.313
1979,AR,ARKANSAS,2271.333,11,0.481
1979,AZ,ARIZONA,2635.571,85,3.237
1979,CA,CALIFORNIA,23256.880,957,4.115
1979,CO,COLORADO,2849.234,72,2.526
1979,CT,CONNECTICUT,3095.917,4,0.129
1979,DC,DISTRICT OF COLUMBIA,650.016,1,0.157
1979,DE,DELAWARE,594.984,1,0.168
1979,FL,FLORIDA,9426.159,587,6.228
1979,GA,GEORGIA,5401.384,549,10.159
1979,HI,HAWAII,953.306,76,7.982
1979,IA,IOWA,2915.739,16,0.549
1979,ID,IDAHO,932.627,22,2.331
1979,IL,ILLINOIS,11396.837,1314,11.526
1979,IN,INDIANA,5501.174,200,3.643
1979,KS,KANSAS,2350.906,75,3.173
1979,KY,KENTUCKY,3641.804,60,1.639
1979,LA,LOUISIANA,4137.665,256,6.182
1979,MA,MASSACHUSETTS,5738.404,27,0.471
1979,MD,MARYLAND,4191.160,17,0.403
1979,ME,MAINE,1122.563,21,1.867
1979,MI,MICHIGAN,9266.268,875,9.447
1979,MN,MINNESOTA,4050.316,1210,29.882
1979,MO,MISSOURI,4912.430,479,9.742
1979,MS,MISSISSIPPI,2507.069,27,1.071
1979,MT,MONTANA,787.305,62,7.881
1979,NC,NORTH CAROLINA,5823.491,114,1.955
1979,ND,NORTH DAKOTA,652.896,17,2.604
1979,NE,NEBRASKA,1567.344,67,4.268
1979,NH,NEW HAMPSHIRE,909.074,29,3.150
1979,NJ,NEW JERSEY,7366.512,50,0.679
1979,NM,NEW MEXICO,1284.722,40,3.147
1979,NV,NEVADA,765.367,20,2.623
1979,NY,NEW YORK,17583.838,1565,8.902
1979,OH,OHIO,10798.298,326,3.019
1979,OK,OKLAHOMA,2975.310,26,0.859
1979,OR,OREGON,2588.012,72,2.772
1979,PA,PENNSYLVANIA,11887.975,63,0.531
1979,RI,RHODE ISLAND,950.382,103,10.875
1979,SC,SOUTH CAROLINA,3090.267,104,3.363
1979,SD,SOUTH DAKOTA,688.335,2,0.290
1979,TN,TENNESSEE,4560.473,79,1.742
1979,TX,TEXAS,13888.371,632,4.554
1979,UT,UTAH,1420.238,21,1.506
1979,VA,VIRGINIA,5307.945,1235,23.267
1979,VT,VERMONT,505.372,30,5.985
1979,WA,WASHINGTON,4017.632,1010,25.144
1979,WI,WISCONSIN,4682.811,644,13.749
1979,WV,WEST VIRGINIA,1942.146,89,4.565
1979,WY,WYOMING,454.378,2,0.426
1980,AK,ALASKA,405.315,6,1.434
1980,AL,ALABAMA,3900.368,22,0.561
1980,AR,ARKANSAS,2288.738,18,0.785
1980,AZ,ARIZONA,2737.774,318,11.601
1980,CA,CALIFORNIA,23800.800,868,3.648
1980,CO,COLORADO,2908.803,23,0.806
1980,CT,CONNECTICUT,3113.174,27,0.863
1980,DC,DISTRICT OF COLUMBIA,638.284,5,0.785
1980,DE,DELAWARE,594.919,4,0.671
1980,FL,FLORIDA,9839.835,393,3.993
1980,GA,GEORGIA,5486.174,835,15.211
1980,HI,HAWAII,967.710,9,0.920
1980,IA,IOWA,2914.018,2,0.069
1980,ID,IDAHO,947.983,,
1980,IL,ILLINOIS,11434.702,339,2.962
1980,IN,INDIANA,5490.721,110,2.007
1980,KS,KANSAS,2369.039,74,3.103
1980,KY,KENTUCKY,3664.221,63,1.716
1980,LA,LOUISIANA,4223.101,19,0.444
1980,MA,MASSACHUSETTS,5746.075,58,1.005
1980,MD,MARYLAND,4227.643,84,1.994
1980,ME,MAINE,1126.860,48,4.236
1980,MI,MICHIGAN,9255.553,281,3.040
1980,MN,MINNESOTA,4085.017,1099,26.899
1980,MO,MISSOURI,4921.966,50,1.014
1980,MS,MISSISSIPPI,2525.342,98,3.899
1980,MT,MONTANA,788.752,2,0.251
1980,NC,NORTH CAROLINA,5898.980,130,2.199
1980,ND,NORTH DAKOTA,654.380,0,0.000
1980,NE,NEBRASKA,1572.296,78,4.941
1980,NH,NEW HAMPSHIRE,924.250,247,26.692
1980,NJ,NEW JERSEY,7376.330,659,8.937
1980,NM,NEW MEXICO,1309.400,13,0.975
1980,NV,NEVADA,810.215,11,1.416
1980,NY,NEW YORK,17566.754,1930,10.986
1980,OH,OHIO,10800.650,380,3.522
1980,OK,OKLAHOMA,3040.758,689,22.673
1980,OR,OREGON,2641.218,2,0.075
1980,PA,PENNSYLVANIA,11868.305,1128,9.504
1980,RI,RHODE ISLAND,948.773,2,0.210
1980,SC,SOUTH CAROLINA,3134.502,158,5.033
1980,SD,SOUTH DAKOTA,690.851,,
1980,TN,TENNESSEE,4600.252,178,3.868
1980,TX,TEXAS,14338.208,192,1.336
1980,UT,UTAH,1472.595,44,2.969
1980,VA,VIRGINIA,5368.334,2249,41.893
1980,VT,VERMONT,512.524,34,6.576
1980,WA,WASHINGTON,4154.678,170,4.084
1980,WI,WISCONSIN,4712.045,1475,31.293
1980,WV,WEST VIRGINIA,1951.349,35,1.791
1980,WY,WYOMING,474.185,,
1981,AK,ALASKA,418.491,,
1981,AL,ALABAMA,3918.531,0,0.000
1981,AR,ARKANSAS,2293.201,14,0.610
1981,AZ,ARIZONA,2810.107,11,0.381
1981,CA,CALIFORNIA,24285.933,340,1.398
1981,CO,COLORADO,2977.898,8,0.261
1981,CT,CONNECTICUT,3128.836,9,0.287
1981,DC,DISTRICT OF COLUMBIA,636.893,2,0.315
1981,DE,DELAWARE,595.975,,
1981,FL,FLORIDA,10192.774,292,2.865
1981,GA,GEORGIA,5568.345,108,1.947
1981,HI,HAWAII,978.195,8,0.805
1981,IA,IOWA,2907.983,1,0.035
1981,ID,IDAHO,962.204,2,0.205
1981,IL,ILLINOIS,11443.458,28,0.245
1981,IN,INDIANA,5480.435,18,0.329
1981,KS,KANSAS,2384.849,1,0.042
1981,KY,KENTUCKY,3670.394,1,0.027
1981,LA,LOUISIANA,4283.303,4,0.092
1981,MA,MASSACHUSETTS,5768.685,61,1.057
1981,MD,MARYLAND,4261.905,5,0.117
1981,ME,MAINE,1133.033,5,0.440
1981,MI,MICHIGAN,9209.287,35,0.384
1981,MN,MINNESOTA,4111.728,8,0.194
1981,MO,MISSOURI,4932.064,1,0.020
1981,MS,MISSISSIPPI,2539.036,,
1981,MT,MONTANA,795.328,,
1981,NC,NORTH CAROLINA,5956.653,6,0.100
1981,ND,NORTH DAKOTA,659.505,,
1981,NE,NEBRASKA,1578.515,4,0.253
1981,NH,NEW HAMPSHIRE,936.621,9,0.950
1981,NJ,NEW JERSEY,7407.472,59,0.794
1981,NM,NEW MEXICO,1332.748,15,1.100
1981,NV,NEVADA,847.655,13,1.588
1981,NY,NEW YORK,17567.734,349,1.984
1981,OH,OHIO,10788.330,20,0.186
1981,OK,OKLAHOMA,3096.164,8,0.250
1981,OR,OREGON,2667.982,5,0.188
1981,PA,PENNSYLVANIA,11858.567,514,4.331
1981,RI,RHODE ISLAND,953.013,,
1981,SC,SOUTH CAROLINA,3179.255,0,0.000
1981,SD,SOUTH DAKOTA,689.584,,
1981,TN,TENNESSEE,4627.658,4,0.086
1981,TX,TEXAS,14746.318,889,6.027
1981,UT,UTAH,1515.471,,
1981,VA,VIRGINIA,5444.097,21,0.385
1981,VT,VERMONT,515.594,1,0.237
1981,WA,WASHINGTON,4235.731,4,0.094
1981,WI,WISCONSIN,4726.343,6,0.127
1981,WV,WEST VIRGINIA,1954.124,12,0.616
1981,WY,WYOMING,491.712,1,0.197
1982,AK,ALASKA,449.606,1,0.205
1982,AL,ALABAMA,3925.266,2,0.051
1982,AR,ARKANSAS,2294.257,,
1982,AZ,ARIZONA,2889.861,16,0.539
1982,CA,CALIFORNIA,24820.009,783,3.155
1982,CO,COLORADO,3061.564,7,0.223
1982,CT,CONNECTICUT,3139.013,8,0.253
1982,DC,DISTRICT OF COLUMBIA,634.174,1,0.158
1982,DE,DELAWARE,599.148,,
1982,FL,FLORIDA,10471.407,208,1.991
1982,GA,GEORGIA,5649.792,,
1982,HI,HAWAII,993.780,5,0.494
1982,IA,IOWA,2888.189,,
1982,ID,IDAHO,973.721,,
1982,IL,ILLINOIS,11423.412,25,0.219
1982,IN,INDIANA,5467.922,3,0.055
1982,KS,KANSAS,2401.202,44,1.822
